index, pos_x, pos_y, pos_z, size_x, size_y, size_z
4939,249.0522,3.0,20.8247,4.0,0.03,3.2
4940,-106.1783,3.0,138.0504,4.0,0.03,3.2
4941,169.2145,3.0,-109.8898,4.0,0.03,3.2
4942,209.4729,3.0,-368.3202,4.0,0.03,3.2
4943,354.5574,3.0,-347.5663,4.0,0.03,3.2
4944,68.6424,3.0,-275.5696,4.0,0.03,3.2
4945,376.4339,3.0,-227.4822,4.0,0.03,3.2
4946,-103.2758,3.0,-546.2738,4.0,0.03,3.2
4947,-191.2572,3.0,-501.9255,4.0,0.03,3.2
4948,-369.0483,3.0,-215.7681,4.0,0.03,3.2
4949,-369.1239,3.0,-241.6101,4.0,0.03,3.2
4950,-32.0635,3.0,160.23,4.0,0.03,3.2
4951,-340.6108,3.0,-94.1222,4.0,0.03,3.2
4952,118.3276,3.0,-331.0654,4.0,0.03,3.2
4953,84.0846,3.0,96.0915,4.0,0.03,3.2
4954,310.4706,3.0,-59.5911,4.0,0.03,3.2
4955,-201.7349,3.0,71.0351,4.0,0.03,3.2
4956,-232.5234,3.0,-377.5164,4.0,0.03,3.2
4957,-266.5607,3.0,6.8978,4.0,0.03,3.2
4958,-4.8614,3.0,-290.6275,4.0,0.03,3.2
4959,-21.4877,3.0,156.7113,4.0,0.03,3.2
4960,133.9839,3.0,-524.6173,4.0,0.03,3.2
4961,19.1334,3.0,-158.8612,4.0,0.03,3.2
4962,193.3386,3.0,-438.0867,4.0,0.03,3.2
4963,-249.6576,3.0,22.391,4.0,0.03,3.2
4964,-323.6491,3.0,-73.421,4.0,0.03,3.2
4965,354.2403,3.0,-213.7443,4.0,0.03,3.2
4966,-306.8988,3.0,-54.7078,4.0,0.03,3.2
4967,342.259,3.0,-98.4082,4.0,0.03,3.2
4968,-267.8933,3.0,-445.1322,4.0,0.03,3.2
4969,192.6515,3.0,-224.0797,4.0,0.03,3.2
4970,-146.4779,3.0,101.7492,4.0,0.03,3.2
4971,-118.4087,3.0,-524.9116,4.0,0.03,3.2
4972,-173.858,3.0,88.7963,4.0,0.03,3.2
4973,-183.1804,3.0,83.4593,4.0,0.03,3.2
4974,-360.7822,3.0,-202.9636,4.0,0.03,3.2
4975,288.9054,3.0,-18.8185,4.0,0.03,3.2
4976,158.5878,3.0,-518.0526,4.0,0.03,3.2
4977,-226.1798,3.0,-127.2814,4.0,0.03,3.2
4978,326.2858,3.0,-78.0296,4.0,0.03,3.2
4979,368.652,3.0,-239.655,4.0,0.03,3.2
4980,-80.9523,3.0,-532.4825,4.0,0.03,3.2
4981,307.8212,3.0,-407.9956,4.0,0.03,3.2
4982,169.9665,3.0,86.3905,4.0,0.03,3.2
4983,-288.3628,3.0,-51.5072,4.0,0.03,3.2
4984,-306.0469,3.0,-398.4222,4.0,0.03,3.2
4985,-360.8414,3.0,-254.0472,4.0,0.03,3.2
4986,103.0452,3.0,-335.8094,4.0,0.03,3.2
4987,367.0622,3.0,-265.4389,4.0,0.03,3.2
4988,-234.6772,3.0,21.1035,4.0,0.03,3.2
4989,-125.1913,3.0,-346.9601,4.0,0.03,3.2
4990,221.5686,3.0,52.2086,4.0,0.03,3.2
4991,23.1157,3.0,158.5116,4.0,0.03,3.2
4992,242.5237,3.0,13.0442,4.0,0.03,3.2
4993,-176.7461,3.0,-225.3566,4.0,0.03,3.2
4994,-352.2651,3.0,-132.7537,4.0,0.03,3.2
4995,-3.2235,3.0,158.9701,4.0,0.03,3.2
4996,212.8682,3.0,59.2636,4.0,0.03,3.2
4997,148.1958,3.0,-61.1682,4.0,0.03,3.2
4998,-345.0757,3.0,-320.1529,4.0,0.03,3.2
4999,-343.7553,3.0,-121.4714,4.0,0.03,3.2
5000,-74.3687,3.0,-374.3875,4.0,0.03,3.2
5001,361.2496,3.0,-226.3143,4.0,0.03,3.2
5002,234.3901,3.0,-104.9591,4.0,0.03,3.2
5003,249.8717,3.0,6.0444,4.0,0.03,3.2
5004,-164.7492,3.0,93.6759,4.0,0.03,3.2
5005,-30.361,3.0,-538.4187,4.0,0.03,3.2
5006,352.4188,3.0,-136.8007,4.0,0.03,3.2
5007,-327.74,3.0,-98.9791,4.0,0.03,3.2
5008,-43.0573,3.0,-537.384,4.0,0.03,3.2
5009,58.8096,3.0,150.719,4.0,0.03,3.2
5010,-249.8528,3.0,-316.3463,4.0,0.03,3.2
5011,360.4688,3.0,-251.5621,4.0,0.03,3.2
5012,-106.3398,3.0,-65.5986,4.0,0.03,3.2
5013,-349.5153,3.0,-292.9872,4.0,0.03,3.2
5014,-207.0101,3.0,53.0534,4.0,0.03,3.2
5015,-319.9213,3.0,-88.5606,4.0,0.03,3.2
5016,-353.7963,3.0,-240.4148,4.0,0.03,3.2
5017,-274.5423,3.0,-18.9989,4.0,0.03,3.2
5018,-164.177,3.0,50.5431,4.0,0.03,3.2
5019,148.7741,3.0,-254.0892,4.0,0.03,3.2
5020,-154.581,3.0,88.3085,4.0,0.03,3.2
5021,-58.6837,3.0,-84.4024,4.0,0.03,3.2
5022,-250.5501,3.0,6.4992,4.0,0.03,3.2
5023,-31.442,3.0,-288.3018,4.0,0.03,3.2
5024,-209.5211,3.0,-220.403,4.0,0.03,3.2
5025,-315.4659,3.0,-370.6462,4.0,0.03,3.2
5026,-196.6999,3.0,-65.24,4.0,0.03,3.2
5027,187.1173,3.0,77.1725,4.0,0.03,3.2
5028,33.287,3.0,-539.0944,4.0,0.03,3.2
5029,-121.6527,3.0,-111.9045,4.0,0.03,3.2
5030,-280.2219,3.0,-289.0364,4.0,0.03,3.2
5031,-17.6441,3.0,-539.1554,4.0,0.03,3.2
5032,257.4611,3.0,-1.4003,4.0,0.03,3.2
5033,264.8147,3.0,-9.3082,4.0,0.03,3.2
5034,244.2106,3.0,-198.3692,4.0,0.03,3.2
5035,176.596,3.0,72.5393,4.0,0.03,3.2
5036,272.4001,3.0,-17.7045,4.0,0.03,3.2
5037,344.2278,3.0,-315.381,4.0,0.03,3.2
5038,-190.4248,3.0,-82.3087,4.0,0.03,3.2
5039,-83.4391,3.0,-276.4036,4.0,0.03,3.2
5040,-256.8174,3.0,-142.4842,4.0,0.03,3.2
5041,351.893,3.0,-263.1904,4.0,0.03,3.2
5042,166.8329,3.0,-287.0956,4.0,0.03,3.2
5043,-345.5617,3.0,-252.3412,4.0,0.03,3.2
5044,242.8812,3.0,-1.3176,4.0,0.03,3.2
5045,-235.2415,3.0,-427.4449,4.0,0.03,3.2
5046,-84.4089,3.0,137.2235,4.0,0.03,3.2
5047,-163.2991,3.0,83.7642,4.0,0.03,3.2
5048,-339.4018,3.0,-214.5338,4.0,0.03,3.2
5049,-56.7366,3.0,145.9368,4.0,0.03,3.2
5050,71.2348,3.0,-249.7018,4.0,0.03,3.2
5051,-332.0839,3.0,-202.2766,4.0,0.03,3.2
5052,-330.4941,3.0,-125.6709,4.0,0.03,3.2
5053,348.5872,3.0,-288.8148,4.0,0.03,3.2
5054,-322.8338,3.0,-114.2759,4.0,0.03,3.2
5055,345.7996,3.0,-152.4497,4.0,0.03,3.2
5056,153.3443,3.0,102.6987,4.0,0.03,3.2
5057,293.0345,3.0,-90.9944,4.0,0.03,3.2
5058,99.7779,3.0,115.4943,4.0,0.03,3.2
5059,339.0198,3.0,-140.3316,4.0,0.03,3.2
5060,91.6838,3.0,135.0715,4.0,0.03,3.2
5061,249.7889,3.0,-8.7584,4.0,0.03,3.2
5062,-229.573,3.0,-102.0445,4.0,0.03,3.2
5063,-307.8546,3.0,-93.1449,4.0,0.03,3.2
5064,-123.4114,3.0,-100.8528,4.0,0.03,3.2
5065,48.7793,3.0,147.9239,4.0,0.03,3.2
5066,140.3524,3.0,-76.7493,4.0,0.03,3.2
5067,-148.0508,3.0,-449.9789,4.0,0.03,3.2
5068,117.1269,3.0,123.0139,4.0,0.03,3.2
5069,292.08,3.0,-400.3811,4.0,0.03,3.2
5070,332.7505,3.0,-223.6366,4.0,0.03,3.2
5071,-250.1984,3.0,-436.585,4.0,0.03,3.2
5072,325.0135,3.0,-117.5326,4.0,0.03,3.2
5073,310.9438,3.0,-96.7458,4.0,0.03,3.2
5074,345.3976,3.0,-249.3838,4.0,0.03,3.2
5075,-282.3709,3.0,-78.4756,4.0,0.03,3.2
5076,-338.6156,3.0,-238.7785,4.0,0.03,3.2
5077,-110.9152,3.0,123.1757,4.0,0.03,3.2
5078,184.7326,3.0,67.4751,4.0,0.03,3.2
5079,-337.16,3.0,-168.0883,4.0,0.03,3.2
5080,-96.1593,3.0,-211.8278,4.0,0.03,3.2
5081,-49.2118,3.0,-378.9932,4.0,0.03,3.2
5082,101.2731,3.0,-240.0021,4.0,0.03,3.2
5083,171.6849,3.0,-496.7309,4.0,0.03,3.2
5084,-28.9339,3.0,149.3559,4.0,0.03,3.2
5085,314.5064,3.0,-363.4908,4.0,0.03,3.2
5086,-336.9335,3.0,-263.9859,4.0,0.03,3.2
5087,-272.8352,3.0,-36.328,4.0,0.03,3.2
5088,339.2426,3.0,-236.372,4.0,0.03,3.2
5089,342.9347,3.0,-274.527,4.0,0.03,3.2
5090,1.6707,3.0,-523.2336,4.0,0.03,3.2
5091,-332.0379,3.0,-225.9971,4.0,0.03,3.2
5092,-96.1254,3.0,-50.8298,4.0,0.03,3.2
5093,185.2012,3.0,-47.6798,4.0,0.03,3.2
5094,-311.2792,3.0,-353.7863,4.0,0.03,3.2
5095,65.4282,3.0,142.199,4.0,0.03,3.2
5096,-258.0363,3.0,-17.8984,4.0,0.03,3.2
5097,338.7755,3.0,-300.0287,4.0,0.03,3.2
5098,-156.126,3.0,-497.129,4.0,0.03,3.2
5099,17.8834,3.0,-207.5444,4.0,0.03,3.2
5100,-235.4807,3.0,-444.9333,4.0,0.03,3.2
5101,-276.775,3.0,-401.0585,4.0,0.03,3.2
5102,156.6412,3.0,-210.0419,4.0,0.03,3.2
5103,192.9251,3.0,61.9081,4.0,0.03,3.2
5104,-137.3728,3.0,104.9629,4.0,0.03,3.2
5105,-331.1161,3.0,-153.186,4.0,0.03,3.2
5106,42.9558,3.0,-198.4104,4.0,0.03,3.2
5107,106.5344,3.0,124.5629,4.0,0.03,3.2
5108,-317.8105,3.0,-224.4917,4.0,0.03,3.2
5109,182.0472,3.0,58.189,4.0,0.03,3.2
5110,-278.4504,3.0,-91.723,4.0,0.03,3.2
5111,263.7667,3.0,-25.0057,4.0,0.03,3.2
5112,58.0222,3.0,-162.8683,4.0,0.03,3.2
5113,-96.1531,3.0,-381.2237,4.0,0.03,3.2
5114,220.7453,3.0,-459.6034,4.0,0.03,3.2
5115,336.9035,3.0,-260.5105,4.0,0.03,3.2
5116,-140.9762,3.0,-340.5194,4.0,0.03,3.2
5117,322.4733,3.0,-337.1298,4.0,0.03,3.2
5118,202.2613,3.0,-156.787,4.0,0.03,3.2
5119,208.5311,3.0,-10.8068,4.0,0.03,3.2
5120,270.8254,3.0,-33.8551,4.0,0.03,3.2
5121,77.318,3.0,-170.3933,4.0,0.03,3.2
5122,299.4799,3.0,-100.4823,4.0,0.03,3.2
5123,-220.493,3.0,-452.7853,4.0,0.03,3.2
5124,-186.2851,3.0,56.8573,4.0,0.03,3.2
5125,204.5661,3.0,-275.4409,4.0,0.03,3.2
5126,136.1464,3.0,-507.1213,4.0,0.03,3.2
5127,-157.6091,3.0,-69.0002,4.0,0.03,3.2
5128,-202.5994,3.0,42.6223,4.0,0.03,3.2
5129,-175.0405,3.0,53.6411,4.0,0.03,3.2
5130,95.4572,3.0,-155.279,4.0,0.03,3.2
5131,81.2855,3.0,134.6243,4.0,0.03,3.2
5132,-310.3985,3.0,-118.2436,4.0,0.03,3.2
5133,-296.3759,3.0,-97.4246,4.0,0.03,3.2
5134,-263.2264,3.0,-410.315,4.0,0.03,3.2
5135,332.2541,3.0,-155.3621,4.0,0.03,3.2
5136,-327.9215,3.0,-275.3348,4.0,0.03,3.2
5137,331.1863,3.0,-247.2995,4.0,0.03,3.2
5138,325.1231,3.0,-234.3534,4.0,0.03,3.2
5139,139.7077,3.0,-98.2886,4.0,0.03,3.2
5140,-324.2954,3.0,-237.2074,4.0,0.03,3.2
5141,319.3076,3.0,-131.9402,4.0,0.03,3.2
5142,130.4248,3.0,109.6972,4.0,0.03,3.2
5143,205.3028,3.0,-466.4685,4.0,0.03,3.2
5144,39.2587,3.0,144.4882,4.0,0.03,3.2
5145,248.804,3.0,-23.5287,4.0,0.03,3.2
5146,-286.9537,3.0,-374.2538,4.0,0.03,3.2
5147,-307.3002,3.0,-337.8966,4.0,0.03,3.2
5148,51.0129,3.0,-521.4221,4.0,0.03,3.2
5149,311.0639,3.0,-347.4491,4.0,0.03,3.2
5150,-249.3768,3.0,-419.1137,4.0,0.03,3.2
5151,-178.14,3.0,63.1941,4.0,0.03,3.2
5152,-18.9593,3.0,145.6777,4.0,0.03,3.2
5153,-74.5211,3.0,-130.1582,4.0,0.03,3.2
5154,250.6766,3.0,-426.8282,4.0,0.03,3.2
5155,1.2589,3.0,-407.5547,4.0,0.03,3.2
5156,-189.7754,3.0,-466.9663,4.0,0.03,3.2
5157,174.2108,3.0,63.3632,4.0,0.03,3.2
5158,101.8788,3.0,-304.4001,4.0,0.03,3.2
5159,249.2121,3.0,-393.0476,4.0,0.03,3.2
5160,189.6393,3.0,-472.815,4.0,0.03,3.2
5161,288.5796,3.0,-103.9557,4.0,0.03,3.2
5162,328.0432,3.0,-271.3481,4.0,0.03,3.2
5163,-167.226,3.0,59.5813,4.0,0.03,3.2
5164,227.269,3.0,15.8016,4.0,0.03,3.2
5165,-323.7174,3.0,-168.5729,4.0,0.03,3.2
5166,212.5338,3.0,32.1072,4.0,0.03,3.2
5167,120.073,3.0,112.4476,4.0,0.03,3.2
5168,317.1427,3.0,-244.8106,4.0,0.03,3.2
5169,-284.8704,3.0,-101.2308,4.0,0.03,3.2
5170,-249.3875,3.0,-25.298,4.0,0.03,3.2
5171,322.7704,3.0,-257.9528,4.0,0.03,3.2
5172,-316.1828,3.0,-248.1519,4.0,0.03,3.2
5173,-310.1254,3.0,-235.2283,4.0,0.03,3.2
5174,-256.427,3.0,-34.2236,4.0,0.03,3.2
5175,318.0575,3.0,-321.446,4.0,0.03,3.2
5176,-317.5232,3.0,-156.1539,4.0,0.03,3.2
5177,-35.6286,3.0,141.682,4.0,0.03,3.2
5178,255.4294,3.0,-31.8543,4.0,0.03,3.2
5179,236.3123,3.0,-434.7085,4.0,0.03,3.2
5180,281.2638,3.0,-199.2705,4.0,0.03,3.2
5181,330.4482,3.0,-182.7603,4.0,0.03,3.2
5182,300.8414,3.0,-124.0756,4.0,0.03,3.2
5183,-291.5709,3.0,-111.2889,4.0,0.03,3.2
5184,-158.1829,3.0,-479.0651,4.0,0.03,3.2
5185,-77.8019,3.0,128.0423,4.0,0.03,3.2
5186,71.2402,3.0,133.4366,4.0,0.03,3.2
5187,152.0403,3.0,90.2055,4.0,0.03,3.2
5188,318.7591,3.0,-157.7335,4.0,0.03,3.2
5189,274.4352,3.0,-59.5882,4.0,0.03,3.2
5190,-72.1244,3.0,-517.2204,4.0,0.03,3.2
5191,261.7636,3.0,-40.6105,4.0,0.03,3.2
5192,312.9482,3.0,-146.073,4.0,0.03,3.2
5193,306.7713,3.0,-134.765,4.0,0.03,3.2
5194,-261.3183,3.0,-393.0504,4.0,0.03,3.2
5195,221.6928,3.0,-442.1055,4.0,0.03,3.2
5196,-234.4224,3.0,-23.8434,4.0,0.03,3.2
5197,-220.8371,3.0,-435.2991,4.0,0.03,3.2
5198,-198.0873,3.0,32.7132,4.0,0.03,3.2
5199,263.4533,3.0,-401.1222,4.0,0.03,3.2
5200,286.3119,3.0,-81.8571,4.0,0.03,3.2
5201,-159.2404,3.0,64.97,4.0,0.03,3.2
5202,141.498,3.0,-488.676,4.0,0.03,3.2
5203,181.5285,3.0,-38.9612,4.0,0.03,3.2
5204,96.249,3.0,-194.6219,4.0,0.03,3.2
5205,-273.9246,3.0,-104.7754,4.0,0.03,3.2
5206,307.1743,3.0,-331.6262,4.0,0.03,3.2
5207,-307.7094,3.0,-258.8189,4.0,0.03,3.2
5208,270.1975,3.0,-102.6847,4.0,0.03,3.2
5209,314.0039,3.0,-268.3205,4.0,0.03,3.2
5210,-302.086,3.0,-245.7017,4.0,0.03,3.2
5211,-284.0417,3.0,-358.1359,4.0,0.03,3.2
5212,-155.648,3.0,26.8283,4.0,0.03,3.2
5213,142.1084,3.0,94.9682,4.0,0.03,3.2
5214,-75.5677,3.0,-411.9906,4.0,0.03,3.2
5215,-125.8568,3.0,-489.0289,4.0,0.03,3.2
5216,125.1269,3.0,-492.8834,4.0,0.03,3.2
5217,-212.8992,3.0,16.0644,4.0,0.03,3.2
5218,-205.4621,3.0,24.6538,4.0,0.03,3.2
5219,-192.7522,3.0,-93.3672,4.0,0.03,3.2
5220,206.834,3.0,-449.0114,4.0,0.03,3.2
5221,86.0336,3.0,125.2724,4.0,0.03,3.2
5222,246.9203,3.0,-38.2121,4.0,0.03,3.2
5223,138.0942,3.0,-195.9879,4.0,0.03,3.2
5224,30.2897,3.0,140.4614,4.0,0.03,3.2
5225,192.5372,3.0,-41.4919,4.0,0.03,3.2
5226,-315.6199,3.0,-183.6023,4.0,0.03,3.2
5227,101.7893,3.0,90.7337,4.0,0.03,3.2
5228,176.4653,3.0,-461.3194,4.0,0.03,3.2
5229,-109.4632,3.0,-493.1959,4.0,0.03,3.2
5230,108.6237,3.0,-496.543,4.0,0.03,3.2
5231,273.3763,3.0,-175.4153,4.0,0.03,3.2
5232,249.9403,3.0,-409.4414,4.0,0.03,3.2
5233,326.5992,3.0,-211.6324,4.0,0.03,3.2
5234,-166.9431,3.0,-39.9945,4.0,0.03,3.2
5235,-310.0014,3.0,-170.9149,4.0,0.03,3.2
5236,-271.9196,3.0,-367.6608,4.0,0.03,3.2
5237,-136.2268,3.0,92.5078,4.0,0.03,3.2
5238,92.5225,3.0,-361.4107,4.0,0.03,3.2
5239,295.9576,3.0,-341.438,4.0,0.03,3.2
5240,-92.9405,3.0,-496.8133,4.0,0.03,3.2
5241,92.0069,3.0,-499.65,4.0,0.03,3.2
5242,132.1314,3.0,98.8864,4.0,0.03,3.2
5243,104.7508,3.0,-156.318,4.0,0.03,3.2
5244,150.8609,3.0,-106.1438,4.0,0.03,3.2
5245,46.2188,3.0,136.8965,4.0,0.03,3.2
5246,237.787,3.0,-115.2424,4.0,0.03,3.2
5247,289.0864,3.0,-126.7448,4.0,0.03,3.2
5248,129.5386,3.0,-475.9217,4.0,0.03,3.2
5249,-67.1424,3.0,128.009,4.0,0.03,3.2
5250,-92.141,3.0,117.2802,4.0,0.03,3.2
5251,-303.9763,3.0,-158.5838,4.0,0.03,3.2
5252,191.7525,3.0,-455.4187,4.0,0.03,3.2
5253,321.7482,3.0,-197.3581,4.0,0.03,3.2
5254,271.7313,3.0,-141.437,4.0,0.03,3.2
5255,-182.8458,3.0,47.2008,4.0,0.03,3.2
5256,-89.2664,3.0,-293.6503,4.0,0.03,3.2
5257,-291.9453,3.0,-332.4181,4.0,0.03,3.2
5258,-76.3071,3.0,-499.8774,4.0,0.03,3.2
5259,75.2952,3.0,-502.2015,4.0,0.03,3.2
5260,-286.1336,3.0,-124.9168,4.0,0.03,3.2
5261,-292.0377,3.0,-135.6122,4.0,0.03,3.2
5262,-253.8139,3.0,-50.4176,4.0,0.03,3.2
5263,316.6956,3.0,-184.4184,4.0,0.03,3.2
5264,303.4751,3.0,-316.7097,4.0,0.03,3.2
5265,-226.5652,3.0,-30.4002,4.0,0.03,3.2
5266,-59.5817,3.0,-502.3844,4.0,0.03,3.2
5267,-221.3989,3.0,5.775,4.0,0.03,3.2
5268,182.1046,3.0,-243.7009,4.0,0.03,3.2
5269,58.5065,3.0,-504.1939,4.0,0.03,3.2
5270,-234.4879,3.0,-410.0926,4.0,0.03,3.2
5271,305.9493,3.0,-159.9009,4.0,0.03,3.2
5272,-271.7531,3.0,-82.5634,4.0,0.03,3.2
5273,-42.7825,3.0,-504.3318,4.0,0.03,3.2
5274,24.7748,3.0,-506.494,4.0,0.03,3.2
5275,-9.0384,3.0,-506.5402,4.0,0.03,3.2
5276,4.8332,3.0,-131.0119,4.0,0.03,3.2
5277,7.869,3.0,-506.7998,4.0,0.03,3.2
5278,61.6006,3.0,131.5479,4.0,0.03,3.2
5279,227.8199,3.0,-2.6299,4.0,0.03,3.2
5280,122.1744,3.0,101.9703,4.0,0.03,3.2
5281,-246.6032,3.0,-224.5634,4.0,0.03,3.2
5282,262.178,3.0,-384.7624,4.0,0.03,3.2
5283,238.71,3.0,-44.1617,4.0,0.03,3.2
5284,174.8554,3.0,-318.8927,4.0,0.03,3.2
5285,270.2987,3.0,-75.7918,4.0,0.03,3.2
5286,275.9782,3.0,-86.4301,4.0,0.03,3.2
5287,258.8118,3.0,-56.0647,4.0,0.03,3.2
5288,-85.4238,3.0,-129.6578,4.0,0.03,3.2
5289,-160.8485,3.0,-461.7817,4.0,0.03,3.2
5290,160.9888,3.0,-466.7076,4.0,0.03,3.2
5291,200.6288,3.0,30.206,4.0,0.03,3.2
5292,-284.9816,3.0,-265.8115,4.0,0.03,3.2
5293,-220.662,3.0,-417.9319,4.0,0.03,3.2
5294,-115.5616,3.0,101.6197,4.0,0.03,3.2
5295,-294.0852,3.0,-292.9634,4.0,0.03,3.2
5296,222.1185,3.0,-424.7074,4.0,0.03,3.2
5297,-86.7677,3.0,-466.6375,4.0,0.03,3.2
5298,-306.8406,3.0,-198.2429,4.0,0.03,3.2
5299,185.7674,3.0,-352.2985,4.0,0.03,3.2
5300,291.1738,3.0,-274.5112,4.0,0.03,3.2
5301,271.8627,3.0,-211.5974,4.0,0.03,3.2
5302,189.2778,3.0,28.3898,4.0,0.03,3.2
5303,145.5566,3.0,-396.7792,4.0,0.03,3.2
5304,-274.3246,3.0,-127.6543,4.0,0.03,3.2
5305,-240.972,3.0,-200.1379,4.0,0.03,3.2
5306,-81.549,3.0,118.4899,4.0,0.03,3.2
5307,-301.8097,3.0,-185.3132,4.0,0.03,3.2
5308,-246.7565,3.0,-385.4693,4.0,0.03,3.2
5309,76.2407,3.0,124.4953,4.0,0.03,3.2
5310,283.0002,3.0,-139.4935,4.0,0.03,3.2
5311,207.8404,3.0,-431.6368,4.0,0.03,3.2
5312,112.3019,3.0,104.2354,4.0,0.03,3.2
5313,152.0323,3.0,79.0204,4.0,0.03,3.2
5314,307.9349,3.0,-198.384,4.0,0.03,3.2
5315,281.8731,3.0,-283.8172,4.0,0.03,3.2
5316,298.3248,3.0,-173.3952,4.0,0.03,3.2
5317,272.2672,3.0,-292.8094,4.0,0.03,3.2
5318,-277.4718,3.0,-327.2219,4.0,0.03,3.2
5319,-165.8072,3.0,-170.3208,4.0,0.03,3.2
5320,113.5994,3.0,-479.7378,4.0,0.03,3.2
5321,-213.4686,3.0,-2.6737,4.0,0.03,3.2
5322,-56.7652,3.0,127.1934,4.0,0.03,3.2
5323,142.5593,3.0,84.0577,4.0,0.03,3.2
5324,289.1412,3.0,-311.5775,4.0,0.03,3.2
5325,-192.2658,3.0,-432.2035,4.0,0.03,3.2
5326,235.9767,3.0,-400.8964,4.0,0.03,3.2
5327,-224.2395,3.0,-44.7842,4.0,0.03,3.2
5328,-213.9513,3.0,-270.3037,4.0,0.03,3.2
5329,-275.9356,3.0,-275.4258,4.0,0.03,3.2
5330,-255.7311,3.0,-76.5402,4.0,0.03,3.2
5331,-244.3169,3.0,-56.7074,4.0,0.03,3.2
5332,260.4311,3.0,-368.5592,4.0,0.03,3.2
5333,-250.2067,3.0,-66.4184,4.0,0.03,3.2
5334,161.0148,3.0,-178.5659,4.0,0.03,3.2
5335,97.5411,3.0,-483.0199,4.0,0.03,3.2
5336,249.7046,3.0,-61.8369,4.0,0.03,3.2
5337,-94.7777,3.0,107.3313,4.0,0.03,3.2
5338,-153.5001,3.0,-111.8707,4.0,0.03,3.2
5339,-145.4203,3.0,-170.2553,4.0,0.03,3.2
5340,-81.8031,3.0,-483.2773,4.0,0.03,3.2
5341,270.3848,3.0,-344.7012,4.0,0.03,3.2
5342,178.6293,3.0,-444.0497,4.0,0.03,3.2
5343,-297.3984,3.0,-212.4636,4.0,0.03,3.2
5344,203.6408,3.0,-226.6991,4.0,0.03,3.2
5345,-266.3834,3.0,-336.5466,4.0,0.03,3.2
5346,-5.1091,3.0,-228.2896,4.0,0.03,3.2
5347,-220.464,3.0,-401.5571,4.0,0.03,3.2
5348,-268.1516,3.0,-140.4729,4.0,0.03,3.2
5349,235.5887,3.0,-58.1867,4.0,0.03,3.2
5350,222.4862,3.0,-408.3002,4.0,0.03,3.2
5351,22.9293,3.0,-228.0767,4.0,0.03,3.2
5352,-292.965,3.0,-199.319,4.0,0.03,3.2
5353,-89.1224,3.0,-119.7687,4.0,0.03,3.2
5354,254.9221,3.0,-71.3111,4.0,0.03,3.2
5355,265.1804,3.0,-91.7141,4.0,0.03,3.2
5356,-33.0542,3.0,-489.7504,4.0,0.03,3.2
5357,-188.3611,3.0,-239.3735,4.0,0.03,3.2
5358,-273.8491,3.0,-312.4265,4.0,0.03,3.2
5359,-162.9836,3.0,-444.5472,4.0,0.03,3.2
5360,302.3899,3.0,-225.2869,4.0,0.03,3.2
5361,-0.3049,3.0,-491.3429,4.0,0.03,3.2
5362,-288.0942,3.0,-186.4925,4.0,0.03,3.2
5363,123.4517,3.0,91.6451,4.0,0.03,3.2
5364,215.0146,3.0,-2.4744,4.0,0.03,3.2
5365,-126.6003,3.0,86.5873,4.0,0.03,3.2
5366,-273.4093,3.0,-151.3472,4.0,0.03,3.2
5367,-278.3089,3.0,-162.5337,4.0,0.03,3.2
5368,220.9293,3.0,-11.4862,4.0,0.03,3.2
5369,298.5444,3.0,-211.935,4.0,0.03,3.2
5370,226.8296,3.0,-21.0431,4.0,0.03,3.2
5371,-270.4043,3.0,-298.4767,4.0,0.03,3.2
5372,109.6713,3.0,-68.2028,4.0,0.03,3.2
5373,208.756,3.0,-415.2503,4.0,0.03,3.2
5374,258.7522,3.0,-353.2801,4.0,0.03,3.2
5375,202.4732,3.0,13.9873,4.0,0.03,3.2
5376,191.0086,3.0,13.1461,4.0,0.03,3.2
5377,148.6533,3.0,-454.4891,4.0,0.03,3.2
5378,-186.915,3.0,-216.6613,4.0,0.03,3.2
5379,281.1166,3.0,-163.0635,4.0,0.03,3.2
5380,-116.6525,3.0,91.0502,4.0,0.03,3.2
5381,240.4879,3.0,-67.1008,4.0,0.03,3.2
5382,267.7655,3.0,-329.6632,4.0,0.03,3.2
5383,-132.946,3.0,-454.909,4.0,0.03,3.2
5384,-235.1608,3.0,-62.5883,4.0,0.03,3.2
5385,133.4196,3.0,-458.9538,4.0,0.03,3.2
5386,-181.5034,3.0,21.9411,4.0,0.03,3.2
5387,256.6367,3.0,-338.1625,4.0,0.03,3.2
5388,-193.1589,3.0,-415.8529,4.0,0.03,3.2
5389,102.5764,3.0,105.7012,4.0,0.03,3.2
5390,-132.8759,3.0,-63.3492,4.0,0.03,3.2
5391,259.6044,3.0,-288.2669,4.0,0.03,3.2
5392,14.5137,3.0,-383.0944,4.0,0.03,3.2
5393,262.3668,3.0,-301.4765,4.0,0.03,3.2
5394,-107.3369,3.0,84.6412,4.0,0.03,3.2
5395,264.9925,3.0,-153.3761,4.0,0.03,3.2
5396,-287.3132,3.0,-226.2346,4.0,0.03,3.2
5397,265.265,3.0,-315.4813,4.0,0.03,3.2
5398,65.1382,3.0,-487.9698,4.0,0.03,3.2
5399,-243.3051,3.0,-354.0581,4.0,0.03,3.2
5400,-106.6375,3.0,94.677,4.0,0.03,3.2
5401,105.2374,3.0,-408.6155,4.0,0.03,3.2
5402,-117.6859,3.0,-459.3321,4.0,0.03,3.2
